/content/drive/MyDrive/KsponSpeech
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000061.pcm	33472
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000062.pcm	68736
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000063.pcm	33296
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000064.pcm	58464
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000065.pcm	106080
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000066.pcm	93376
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000067.pcm	73120
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000068.pcm	233824
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000069.pcm	86128
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000070.pcm	123200
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000071.pcm	35136
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000072.pcm	68000
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000073.pcm	59600
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000074.pcm	68304
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000075.pcm	273120
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000076.pcm	96176
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000077.pcm	25696
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000078.pcm	166928
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000079.pcm	37696
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000080.pcm	186080
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000081.pcm	50688
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000082.pcm	36512
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000083.pcm	51952
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000084.pcm	61584
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000085.pcm	92193
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000086.pcm	50720
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000087.pcm	20368
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000088.pcm	98032
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000089.pcm	23760
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000090.pcm	41584
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000091.pcm	42016
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000092.pcm	65264
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000093.pcm	43824
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000094.pcm	42352
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000095.pcm	33488
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000096.pcm	98880
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000097.pcm	107648
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000098.pcm	47616
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000099.pcm	204320
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000100.pcm	29600
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000101.pcm	57184
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000102.pcm	83904
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000103.pcm	71568
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000104.pcm	80848
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000105.pcm	159920
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000106.pcm	59872
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000107.pcm	51056
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000108.pcm	108928
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000109.pcm	55680
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000110.pcm	81568
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000111.pcm	51264
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000112.pcm	110176
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000113.pcm	151152
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000114.pcm	33216
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000115.pcm	91584
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000116.pcm	66816
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000117.pcm	105392
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000118.pcm	50657
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000119.pcm	43664
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000120.pcm	112096
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000121.pcm	80352
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000122.pcm	199040
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000123.pcm	50176
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000124.pcm	94992
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000125.pcm	18944
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000126.pcm	69472
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000127.pcm	63136
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000128.pcm	26800
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000129.pcm	137120
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000130.pcm	51104
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000131.pcm	53360
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000132.pcm	50784
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000133.pcm	35760
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000134.pcm	52000
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000135.pcm	155856
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000136.pcm	163392
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000137.pcm	159040
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000138.pcm	30768
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000139.pcm	169120
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000140.pcm	81200
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000141.pcm	20336
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000142.pcm	23216
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000143.pcm	163792
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000144.pcm	111520
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000145.pcm	142768
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000146.pcm	37728
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000147.pcm	394928
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000148.pcm	108480
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000149.pcm	21280
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000150.pcm	25568
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000151.pcm	170720
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000152.pcm	64320
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000153.pcm	63504
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000154.pcm	26576
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000155.pcm	179312
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000156.pcm	31824
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000157.pcm	107120
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000158.pcm	26144
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000159.pcm	48992
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000160.pcm	43904
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000161.pcm	21760
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000162.pcm	43920
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000163.pcm	51760
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000164.pcm	32096
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000165.pcm	73760
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000166.pcm	140896
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000167.pcm	35248
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000168.pcm	103168
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000169.pcm	49264
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000170.pcm	82352
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000171.pcm	35792
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000172.pcm	65120
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000173.pcm	48320
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000174.pcm	50544
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000175.pcm	155600
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000176.pcm	25952
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000177.pcm	44992
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000178.pcm	44352
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000179.pcm	93568
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000180.pcm	53328
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000181.pcm	27600
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000182.pcm	82672
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000183.pcm	46784
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000184.pcm	59280
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000185.pcm	111680
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000186.pcm	57360
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000187.pcm	64704
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000188.pcm	180864
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000189.pcm	41136
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000190.pcm	116624
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000191.pcm	31872
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000192.pcm	44320
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000193.pcm	31632
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000194.pcm	208320
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000195.pcm	287488
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000196.pcm	95744
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000197.pcm	192768
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000198.pcm	108896
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000199.pcm	20896
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000200.pcm	62416
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000201.pcm	98432
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000202.pcm	114384
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000203.pcm	100016
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000204.pcm	122032
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000205.pcm	50352
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000206.pcm	86304
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000207.pcm	50432
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000208.pcm	79072
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000209.pcm	29264
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000210.pcm	26768
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000211.pcm	68064
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000212.pcm	55392
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000213.pcm	76112
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000214.pcm	134240
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000215.pcm	23280
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000216.pcm	21872
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000217.pcm	70112
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000218.pcm	18384
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000219.pcm	99264
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000220.pcm	65856
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000221.pcm	112976
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000222.pcm	34832
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000223.pcm	25232
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000224.pcm	54128
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000225.pcm	36480
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000226.pcm	102240
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000227.pcm	73744
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000228.pcm	91536
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000229.pcm	184608
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000230.pcm	144560
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000231.pcm	55264
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000232.pcm	113120
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000233.pcm	69184
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000234.pcm	85024
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000235.pcm	160496
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000236.pcm	107152
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000237.pcm	85920
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000238.pcm	136960
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000239.pcm	127760
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000240.pcm	192960
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000241.pcm	46384
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000242.pcm	246192
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000243.pcm	62848
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000244.pcm	30720
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000245.pcm	85200
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000246.pcm	135680
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000247.pcm	74496
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000248.pcm	160496
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000249.pcm	113120
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000250.pcm	89120
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000251.pcm	96640
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000252.pcm	30432
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000253.pcm	30256
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000254.pcm	48880
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000255.pcm	17712
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000256.pcm	133280
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000257.pcm	87248
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000258.pcm	59840
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000259.pcm	55104
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000260.pcm	62752
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000261.pcm	28032
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000262.pcm	186176
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000263.pcm	56784
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000264.pcm	48208
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000265.pcm	172448
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000266.pcm	52976
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000267.pcm	60096
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000268.pcm	28832
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000269.pcm	70992
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000270.pcm	64640
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000271.pcm	33568
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000272.pcm	69440
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000273.pcm	86880
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000274.pcm	48752
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000275.pcm	122496
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000276.pcm	16208
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000277.pcm	41472
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000278.pcm	177872
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000279.pcm	115137
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000280.pcm	165168
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000281.pcm	146240
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000282.pcm	39632
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000283.pcm	98608
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000284.pcm	49776
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000285.pcm	204624
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000286.pcm	241344
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000287.pcm	104256
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000288.pcm	90816
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000289.pcm	102160
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000290.pcm	37632
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000291.pcm	75920
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000292.pcm	42368
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000293.pcm	28896
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000294.pcm	17616
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000295.pcm	24400
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000296.pcm	132064
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000297.pcm	30016
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000298.pcm	70880
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000299.pcm	21872
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000300.pcm	90080
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000301.pcm	40928
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000302.pcm	53888
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000303.pcm	69136
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000304.pcm	217872
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000305.pcm	98672
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000306.pcm	46128
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000307.pcm	97072
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000308.pcm	52592
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000309.pcm	120768
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000310.pcm	79392
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000311.pcm	54576
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000312.pcm	99888
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000313.pcm	304384
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000314.pcm	396928
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000315.pcm	141520
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000316.pcm	55360
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000317.pcm	56960
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000318.pcm	48000
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000319.pcm	70816
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000320.pcm	65408
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000321.pcm	76208
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000322.pcm	41744
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000323.pcm	53792
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000324.pcm	33888
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000325.pcm	24080
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000326.pcm	84864
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000327.pcm	87808
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000328.pcm	157312
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000329.pcm	96048
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000330.pcm	314848
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000331.pcm	186832
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000332.pcm	39024
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000333.pcm	41024
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000334.pcm	79200
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000335.pcm	36736
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000336.pcm	126080
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000337.pcm	84224
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000338.pcm	81216
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000339.pcm	393904
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000340.pcm	221184
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000341.pcm	51680
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000342.pcm	25184
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000343.pcm	31952
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000344.pcm	141264
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000345.pcm	113680
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000346.pcm	32176
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000347.pcm	140064
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000348.pcm	41264
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000349.pcm	119936
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000350.pcm	73952
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000351.pcm	128256
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000352.pcm	117056
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000353.pcm	31904
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000354.pcm	21920
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000355.pcm	67920
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000356.pcm	101952
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000357.pcm	50560
